How can I add second axis labels in ggplot2?,5,"4,702",1,['ggplot2'],2012-04-17,01:25:17Z,radek,"3,593"
How can I remove empty factors from ggplot2 facets?,15,"15,890",2,['ggplot2'],2012-04-16,23:57:07Z,radek,"3,593"
how to compute every combination of every iteration in R,0,661,2,[],2012-04-16,23:28:27Z,user1337445,1
R function for a vector,0,916,1,['function'],2012-04-16,23:16:44Z,screechOwl,10k
Using the glmulti package in R for exhaustive search multiple regression for akaike weights,6,"8,410",1,['regression'],2012-04-16,22:50:31Z,Richard N. Belcher,65
information from `label attribute` in R to `VARIABLE LABELS` in SPSS,6,"4,243",2,"['export', 'labels', 'spss']",2012-04-16,21:06:38Z,Eric Fail,"3,647"
Bivariate Poisson Regression in R?,10,"3,134",2,['poisson'],2012-04-16,19:48:25Z,Millsy11,51
Array function incorrectly reordering output columns,0,72,2,['vectorization'],2012-04-16,19:44:17Z,user338714,970
Weird “Non-continuous variable supplied to scale_x_continuous Error”,4,849,1,"['ggplot2', 'visualization', 'time-series']",2012-04-16,19:27:02Z,BenH,92
Consolidate duplicate rows,32,"35,107",6,[],2012-04-16,19:08:58Z,jslefche,"1,719"
Rename a sequence of variable names in data frame,3,"8,146",2,['dataframe'],2012-04-16,19:06:24Z,user1319866,26
Sending in Column Name to ddply from Function,19,"2,662",4,['plyr'],2012-04-16,16:43:03Z,Dave,"1,203"
Get Annual Financial Data for a Stock for many years in R,0,"4,988",1,"['quantmod', 'quantitative-finance']",2012-04-16,15:50:58Z,moldovean,"1,853"
permuting columns of a matrix with replacement and clustering,1,454,1,['hierarchical-clustering'],2012-04-16,15:11:33Z,DianaHelen,51
function works (boot.stepAIC ) but throws an error inside another function - environment issue?,5,"1,427",1,['statistics-bootstrap'],2012-04-16,14:55:12Z,Sebastian,365
How to specify include and lib directories when locally installing RODBC?,0,"1,872",1,['rodbc'],2012-04-16,14:53:07Z,Palace Chan,"3,164"
how to run plot of R into C/C++?,0,"1,787",2,"['c++', 'c']",2012-04-16,14:52:08Z,user1310873,154
Finding the start and end of a sequence in a data.frame,1,632,1,['dataframe'],2012-04-16,14:35:15Z,Jack,46
"Collating data from a different column per row of a data.table, depending on the text of another column",4,"1,462",3,['data.table'],2012-04-16,14:28:45Z,Peter Fine,"1,328"
Passing partial column names to function,1,292,1,['dataframe'],2012-04-16,13:34:40Z,BuckyOH,152
how to add a factor to a sequence?,1,98,1,"['arrays', 'matrix']",2012-04-16,13:16:08Z,TomHall,104
How to extract the number of “likes” from a Facebook page using R,4,"1,458",1,"['facebook', 'facebook-graph-api']",2012-04-16,07:32:07Z,jan5,479
How to open WinBUGS odc file in R?,2,"1,796",2,[],2012-04-16,06:26:19Z,Jeromy Anglim,19.2k
Exponent in a plotmath expression,5,"2,761",1,"['plot', 'plotmath']",2012-04-16,04:53:56Z,Xu Wang,"4,489"
Solving for unknown upper bound of the integral,3,"1,904",1,"['integral', 'equation-solving']",2012-04-16,03:46:15Z,notrockstar,453
What are some situations in which one would prefer melt from reshape over ddply from plyr? I'm trying to learn them and they seem similar,3,365,1,"['plyr', 'reshape']",2012-04-16,03:23:50Z,Palace Chan,"3,164"
R showed an error message when create a variable in a loop,0,305,1,['loops'],2012-04-16,03:13:32Z,lucyh,76
How do I set column names to lower case for multiple dataframes?,7,"9,751",3,['apply'],2012-04-15,22:09:15Z,William Gunn,"1,030"
F statistics and p-values [closed],-4,439,1,[],2012-04-15,21:26:09Z,Jona,6
How to draw multiple centric circles in R,1,"2,537",1,"['plot', 'circle', 'plotrix']",2012-04-15,20:50:05Z,jeffrey,855
Find windows user name within R,17,"7,005",3,['windows'],2012-04-15,18:18:20Z,Sophia,998
Explain this R regex,4,252,1,['regex'],2012-04-15,16:37:15Z,Tyler Rinker,63.1k
how to get tot pages found in Google News (user agent from Curl doesn't work)?,1,357,1,"['screen-scraping', 'web-scraping', 'rcurl']",2012-04-15,16:26:44Z,Philipp Chapkovski,493
Making StatET work with R 2.15.0,3,"1,330",1,"['eclipse', 'statet']",2012-04-15,13:56:15Z,Yuval F,19k
Copy many columns from one data.frame to another,1,"7,549",1,['dataframe'],2012-04-15,13:33:02Z,David Kakauridze,105
Reshape in the middle,5,425,5,['reshape'],2012-04-15,11:55:52Z,Ari B. Friedman,46.8k
Equivalent of “PROC GLM; FREQ” in glm()?,0,499,1,['sas'],2012-04-15,11:27:41Z,user702432,"3,740"
Print values for multiple variables on the same line from within a for-loop,17,"78,509",2,[],2012-04-15,08:15:43Z,Mark Miller,"6,548"
"how to draw only axis on plot, not rectangle",1,"2,962",2,['plot'],2012-04-15,08:04:41Z,gutompf,395
R: find nearest index,6,"4,471",3,"['vectorization', 'nearest-neighbor']",2012-04-15,07:54:35Z,Mike T,21.9k
How to modify the legend of a heat map generated with ggplot's geom_tile?,1,"1,809",1,"['data-visualization', 'ggplot2']",2012-04-15,07:25:23Z,konrad,169
"Slow loop in R, any suggestion to speed it up?",2,246,5,[],2012-04-15,07:06:56Z,cfceric,11
Determine number of package downloads [closed],7,492,0,['r-package'],2012-04-15,03:19:59Z,Tyler Rinker,63.1k
how do I replace numeric codes in a data frame with value labels from a (data.frame) lookup table?,4,"1,396",1,"['replace', 'variable-assignment', 'dataframe', 'rename']",2012-04-15,00:37:57Z,Eric Fail,"3,647"
RCurl: HTTP Authentication When Site Responds With HTTP 401 Code Without WWW-Authenticate,14,"9,436",2,['rcurl'],2012-04-14,22:45:14Z,bellybellybelly,311
I have defined a vector according to a certain rule. How do I define a function that outputs the vector?,0,108,3,[],2012-04-14,22:05:19Z,buckwheats,28
adjustOHLC - need solution to loop through character vector of tickers,2,"1,725",1,"['lapply', 'quantmod', 'financial']",2012-04-14,19:15:46Z,codingknob,"2,843"
Subscripts in plots in R,82,"126,177",6,"['plot', 'subscript']",2012-04-14,18:59:43Z,jeffrey,855
import R forecast library JAR files into java,2,"1,286",1,['forecasting'],2012-04-14,18:24:57Z,user1333584,11
call python with system() in R to run a python script emulating the python console,11,"12,727",3,['python'],2012-04-14,17:25:28Z,Yihui Xie,19.9k
Plot correlations between 2 Y axes,1,540,1,"['graph', 'ggplot2', 'visualization']",2012-04-14,16:02:44Z,crock1255,415
How to pass the right-hand side of a formula to another formula?,5,"2,298",4,[],2012-04-14,15:27:43Z,Marius Hofert,"2,710"
"geom_rect failure: Error in eval(expr, envir, enclos) : object 'variable' not found",11,"6,376",2,['ggplot2'],2012-04-14,14:08:56Z,gauden,"8,600"
loop loading pairs of files,1,193,2,[],2012-04-14,12:18:42Z,user1320502,939
"Code works fine on win7, but there are problems on OSX",0,161,3,"['macos', 'statistics', 'plot']",2012-04-14,08:12:53Z,jeffrey,855
"What is the equivalent R function to GAMMA.INV(probability,alpha,beta) Excel function?",3,"1,910",1,"['statistics', 'gamma-distribution']",2012-04-14,07:30:40Z,ipman,604
How to specify columns in facet_grid OR how to change labels in facet_wrap,39,"39,406",3,['ggplot2'],2012-04-14,04:52:21Z,SlowLearner,"5,005"
Zero-count bins in simulating binomial fluctuations of histograms in R,1,742,2,"['statistics', 'simulation']",2012-04-14,03:46:26Z,aeppig,6
Recode variable based on partial match in R,0,"1,766",3,[],2012-04-14,03:17:24Z,Mike,45
Adding a column to a data.frame,101,"437,417",6,['dataframe'],2012-04-14,02:39:18Z,Susanne Dreisigacker,506
Ordering 1:17 by perfect square pairs,13,"1,801",1,[],2012-04-14,01:10:07Z,Justin,32.6k
A way to always dodge a histogram?,12,"1,749",1,['ggplot2'],2012-04-13,23:28:44Z,Gregor,61.9k
R plot expot with actual size,-1,499,1,"['image', 'plot']",2012-04-13,23:19:46Z,user1332627,1
Find the slope of QQ-plot in R?,2,684,0,['plot'],2012-04-13,21:39:27Z,ipman,604
Converting datetime character string to double value of milliseconds since 1 Jan 1960,3,"1,410",1,"['date-format', 'datetime-format', 'stata']",2012-04-13,21:35:42Z,ecalogero,16
Stuffing numbers when converting to characters in R,2,"1,077",2,"['parsing', 'format']",2012-04-13,20:09:05Z,brews,331
Plotting data against time in R,8,"31,639",2,"['datetime', 'plot', 'ggplot2']",2012-04-13,18:44:52Z,2sb,389
R package dependencies,11,"4,012",1,"['dependencies', 'package', 'r-package', 'cran']",2012-04-13,18:30:29Z,tobias b.,65
formatter argument in scale_continuous throwing errors in R 2.15,14,"5,152",1,['ggplot2'],2012-04-13,18:13:07Z,jlemaitre,321
How would you do this task using SQL or R library sqldf?,4,454,4,"['sql', 'sql-server-2005']",2012-04-13,16:06:56Z,Nestorghh,"1,481"
Sort files/objects with numbers and letters (alphanumeric) names,4,"2,283",3,[],2012-04-13,16:04:21Z,PoGibas,15k
XPath for each Document in R Corpus,0,345,1,"['xml', 'xpath', 'text-mining', 'corpus']",2012-04-13,16:00:09Z,ARobertson,"1,767"
Matrix to list incompatibility with plot function,0,139,2,"['list', 'for-loop', 'matrix']",2012-04-13,15:14:28Z,GodinA,588
Converting R code to C code,9,"6,945",1,"['c', 'matrix']",2012-04-13,15:11:22Z,JoshDG,"1,716"
Repeated vector names in loop error,0,123,1,[],2012-04-13,14:24:14Z,user1320502,939
Print sequence alignment to file,2,493,2,"['alignment', 'sequence', 'bioconductor', 'sequence-alignment']",2012-04-13,14:09:46Z,Martin Preusse,"5,499"
Using multiple scale_colour_gradient scales for different ranges of the data in one plot,5,"3,405",1,['ggplot2'],2012-04-13,13:55:06Z,ktyagi,423
Performance of Matrix Multiplication varying across different R installations,3,478,1,[],2012-04-13,11:15:02Z,isEmpty,57
Set NA to 0 in R,19,"63,629",4,[],2012-04-13,10:38:24Z,MaikelS,656
How to reproduce the pareto.chart plot from the qcc package using ggplot2?,6,"7,879",1,"['plot', 'ggplot2', 'qcc']",2012-04-13,10:15:09Z,Dr. Mike,"1,713"
pgmm from plm package summary error,0,"2,146",1,['plm'],2012-04-13,09:46:58Z,Bastiaan Quast,"1,307"
Plotting two y's on the same x with different colors?,0,959,4,[],2012-04-13,06:46:46Z,user1079898,186
How to get coordinates of a path from svg file into R,5,"2,480",1,"['svg', 'inkscape']",2012-04-13,06:36:33Z,Eduardo Garza,42
Conditional sum across columns,2,"7,044",2,['sum'],2012-04-13,03:21:44Z,SMM,93
Subsetting matrices,2,349,3,[],2012-04-12,23:40:01Z,pbd,148
How to untrace multiple functions,3,172,1,"['debugging', 'trace']",2012-04-12,21:47:35Z,Richie Cotton,78.3k
Measuring time to completion of a function while the function is running,2,354,1,"['performance', 'optimization']",2012-04-12,20:41:27Z,Jota,13.6k
How to draw random numbers in a circle and a square?,1,"1,800",2,"['statistics', 'plot']",2012-04-12,19:45:36Z,jeffrey,855
Reshaping dataset,1,607,4,[],2012-04-12,19:40:05Z,Achak,686
extract index of observation in R,0,742,1,[],2012-04-12,19:29:26Z,pbd,148
Merge NA replacement,1,"3,447",2,[],2012-04-12,19:23:18Z,Rob Richmond,486
Deleting rows satisfying certain conditions in R,0,"2,712",1,[],2012-04-12,18:56:22Z,Probabilityman,116
Automate analysis over multiple .txt files,1,498,1,['large-data'],2012-04-12,18:53:58Z,user1322296,256
for loop with a matrix in R,1,321,2,"['for-loop', 'matrix']",2012-04-12,18:45:30Z,GodinA,588
Test if characters are in a string,198,"278,338",8,"['regex', 'string', 'r-faq']",2012-04-12,17:24:08Z,mike,"6,508"
Creating a new column for date info with specific date format,1,"4,769",1,[],2012-04-12,17:17:45Z,Achak,686
How do I read multiple binary files in in different folders in R?,-1,303,1,[],2012-04-12,16:49:29Z,hkfidd,3
"Calling mlogit() from inside another function, scoping problem with variables when using attach",1,284,1,"['scoping', 'mlogit']",2012-04-12,15:14:23Z,danfreak,145
Coercing string to int,3,216,2,[],2012-04-12,14:52:00Z,ChrisW,"2,849"
Creating Multilevel Tables in R,1,788,1,[],2012-04-12,14:42:32Z,Adamski,13
How to create a vector of integers with structure()?,1,220,1,"['types', 'integer']",2012-04-12,13:30:40Z,Ernest A,"4,534"
Unexpectedly transposed flipped output from R “image” function,4,496,2,"['image', 'matrix', 'transpose']",2012-04-12,13:05:35Z,danas.zuokas,"2,870"
How to get id vertex from name vertex in R and Igraph?,4,"2,955",1,['igraph'],2012-04-12,13:05:11Z,user1310873,154
Make a matrix full-ranked?,0,"1,329",1,['matrix'],2012-04-12,12:39:56Z,719016,"2,743"
specifying grouping factor in lme fixed effect formula,2,"1,880",1,['formula'],2012-04-12,11:53:00Z,Rob Forsyth,70
How to deal with Ids and names vertices with R + Igraph,2,655,0,['igraph'],2012-04-12,09:38:35Z,user1310873,154
Extended beta-binomial in R,0,428,1,['stata'],2012-04-12,09:09:05Z,ajhhermansson,1
How to pass extra argument to the function argument of do.call in R,25,"8,679",3,[],2012-04-12,08:19:06Z,zjffdu,"6,496"
Piping unix commands,2,"1,383",2,['unix'],2012-04-12,07:38:26Z,user702432,"3,740"
ggplot2 clips data in stat_density (density plot),1,398,1,['ggplot2'],2012-04-12,07:22:26Z,a different ben,"1,715"
how to assign a unique identifier to multiple data frame entries,5,"2,910",2,"['plyr', 'reshape']",2012-04-12,06:56:52Z,Austin,28
use apply function to 2 separate lists in R,0,99,1,['apply'],2012-04-12,06:56:02Z,Amateur,552
Plotting World Bank data: the condition has length > 1,0,233,0,['google-visualization'],2012-04-12,06:56:00Z,Bastiaan Quast,"1,307"
"R:More than 52 levels in a predicting factor, truncated for printout",-1,"3,326",1,"['rpart', 'cart-analysis']",2012-04-12,06:10:21Z,R Learner,35
$ operator is invalid for atomic vectors in HH R,0,"2,367",1,['rscript'],2012-04-12,05:20:06Z,henna,255
"Reading multiple files from a directory, R",3,"11,191",2,[],2012-04-12,03:34:56Z,brianabelson,91
Schedule R script using cron,5,"6,365",1,['cron'],2012-04-12,01:55:21Z,user1589,66
analysis of variance in R,1,243,2,[],2012-04-12,00:59:28Z,Emir,256
R using a while loop to find number of timesteps,1,293,0,['while-loop'],2012-04-11,23:07:00Z,robobrooke,6
How to loop through data sets to graph particular columns only?,0,"3,472",2,"['loops', 'ggplot2', 'dataframe']",2012-04-11,21:38:49Z,BenH,92
How to check if each element in a vector is integer or not in R?,8,"11,324",7,"['vector', 'integer']",2012-04-11,21:00:46Z,zca0,167
RODBC - multiple tables in one sqlQuery() call,0,"1,211",1,"['sql', 'rodbc']",2012-04-11,20:09:07Z,user1327532,1
Unpacking RGB values in a Point Cloud Data Set,5,"2,790",1,"['c++', 'point-clouds']",2012-04-11,20:08:43Z,picmate 涅,"1,733"
R mapping equivalent?,-1,117,2,['regex'],2012-04-11,20:06:10Z,Zack,172
What does the parameter 'classwt' in RandomForest function in RandomForest package in R stand for?,20,"11,497",1,['random-forest'],2012-04-11,19:33:22Z,Qbik,"1,947"
Regular expressions in R: finding multiple occurrences of patterns in character vectors [duplicate],1,69,0,['regex'],2012-04-11,19:26:51Z,Drew Steen,"8,789"
RE: Alignment of numbers on the individual bars with ggplot2,8,"2,341",1,['ggplot2'],2012-04-11,19:26:41Z,Tyler Rinker,63.1k
Implementing alternative forms of LDA,7,"2,349",2,"['python', 'nlp', 'text-mining', 'lda']",2012-04-11,19:20:25Z,Trey,152
how to count distinct entries within a column of a data.frame,1,559,1,['dataframe'],2012-04-11,18:57:02Z,userJT,"4,539"
"error with zoo package, data too long?",1,879,1,"['zoo', 'na']",2012-04-11,18:54:25Z,NA,0
Combining vectors with analogous names,2,94,3,[],2012-04-11,18:42:02Z,user1327347,21
4-way Venn Diagram in R?,3,"5,744",4,['venn-diagram'],2012-04-11,18:01:32Z,Peiska,901
Figure out what version of R a function was introduced in,13,573,2,[],2012-04-11,18:00:56Z,Dason,44.2k
data.tables and sweep function,6,767,1,['data.table'],2012-04-11,17:18:53Z,M.Dimo,216
Throw away first and last n rows,4,"2,472",2,['data.table'],2012-04-11,17:05:05Z,theomega,15.7k
Decode <e8> <e9> etc. characters in R,2,698,0,['encoding'],2012-04-11,17:03:08Z,Fr.,"1,819"
Detecting geographic clusters,19,"4,914",5,"['python', 'geolocation', 'cran']",2012-04-11,14:47:04Z,jftuga,"1,038"
plot legends without border and with white background,45,"106,935",2,"['plot', 'legend']",2012-04-11,14:33:40Z,biotom,251
Indexing of array in rpy2,0,120,1,"['python', 'arrays', 'indexing', 'rpy2']",2012-04-11,14:00:09Z,Johannes,445
Possible shortcomings for using JIT with R?,32,"3,516",4,"['performance', 'compiler-construction', 'jit']",2012-04-11,13:20:02Z,Tal Galili,11.4k
Find equal columns in data.frames,2,938,3,['dataframe'],2012-04-11,12:45:13Z,David Kakauridze,105
combine vector to data frame by rownames filling gaps with zeros,1,"2,322",2,['vector'],2012-04-11,12:11:36Z,user1322296,256
Extract a row from a table object,19,"43,954",1,['row'],2012-04-11,10:44:28Z,CoolKiffings,207
Memory problems with large-scale social network visualization using R and Cytoscape,2,682,2,"['social-networking', 'social', 'large-scale', 'cytoscape']",2012-04-11,08:23:07Z,user1326028,66
Errors with installing SNA packages,-1,262,2,['eclipse'],2012-04-11,07:36:26Z,user1310873,154
Extracting specified word from a vector using R,3,836,3,[],2012-04-11,07:32:52Z,jan5,479
Split a column of concatenated comma-delimited data and recode output as factors,10,"3,549",2,['split'],2012-04-11,06:21:54Z,A5C1D2H2I1M1N2O1R2T1,151k
Are there best/recommended practices to follow when renaming functions in a new version of a package?,35,"1,793",4,['roxygen'],2012-04-11,02:39:33Z,Maiasaura,17.2k
